gene_name,Pathway,SubPathway,Phenotype Description,Category,zscore,effect_size,pvalue,FDR_all,Tissue,Phenotype Code,gene,Protein Name,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,Derivation,File
PARP1,PARTHANATOS,PARTHANATOS,Nonsuppurative otitis media,Eye,2.26631361420629,4.5219663267067e-4,0.0234321884563598,0.8961013237683113,Nerve Tibial,H65,ENSG00000143799,PARP1,0.177100332524668,0.250939968359365,3.83984948396047e-35,3.83300226291915e-34,15,15,15,ICD10/FinnGen,H65.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Background retinopathy and retinal vascular changes *,Eye,-2.06956603550563,-2.0160977046522e-4,0.0384930014347258,0.8961013237683113,Whole Blood,H7_BCKRNDRETINOPAT,ENSG00000137714,FDX1,0.0964004533122281,0.0873001390093366,5.779590584396971e-15,2.63741881138435e-14,16,16,16,ICD10/FinnGen,H7_BCKRNDRETINOPAT.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Background retinopathy and retinal vascular changes *,Eye,-2.06200785002064,-2.5058881726456e-4,0.0392069886121988,0.8961013237683113,Cells EBV-transformed lymphocytes,H7_BCKRNDRETINOPAT,ENSG00000137714,FDX1,0.059392928216928,0.0594560280115833,0.00291869740349363,0.011734975473174,11,11,11,ICD10/FinnGen,H7_BCKRNDRETINOPAT.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,2.14459300041199,0.00110141276634689,0.0319854024409533,0.8961013237683113,Brain Nucleus accumbens basal ganglia,H7_ENTROPION,ENSG00000137714,FDX1,0.0157358029370613,0.031881892196795,0.0110075324195885,0.0275504089569405,1,1,1,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,2.11509130319234,3.2962845514925e-4,0.0344221663111351,0.8961013237683113,Artery Aorta,H7_ENTROPION,ENSG00000137714,FDX1,0.184082325388953,0.202475025837475,1.08944286289863e-20,1.01197923076395e-19,7,7,7,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,1.96241859901518,4.0512639343421e-4,0.049713769133212,0.8961013237683113,Cells Cultured fibroblasts,H7_ENTROPION,ENSG00000137714,FDX1,0.101582104802473,0.269145777453549,1.24319002445832e-34,1.33838079551714e-33,15,15,15,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,2.09320660468735,5.7763840989099e-4,0.0363307154229217,0.8961013237683113,Brain Caudate basal ganglia,H7_ENTROPION,ENSG00000137714,FDX1,0.057715202017806,0.0573587904898221,7.7007693910809e-4,0.00250987149094041,8,8,8,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,2.09080562330486,5.7644873464654e-4,0.0365454918278718,0.8961013237683113,Brain Hypothalamus,H7_ENTROPION,ENSG00000137714,FDX1,0.0577702037616435,0.0292383404000934,0.0257831333533673,0.0701134777881373,8,8,8,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,2.01028801616919,5.1988413022718e-4,0.0444007144946419,0.8961013237683113,Pituitary,H7_ENTROPION,ENSG00000137714,FDX1,0.0652510535002598,0.0546003451949298,2.8495961451183e-4,9.8756553424449e-4,9,9,9,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,2.0184710092728,4.0151234000039e-4,0.0435422305009519,0.8961013237683113,Stomach,H7_ENTROPION,ENSG00000137714,FDX1,0.109101337191831,0.129453805997996,2.45194046755825e-11,2.0429701471431e-10,9,9,9,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,1.96492863941408,4.7364789222326e-4,0.0494224974406889,0.8961013237683113,Small Intestine Terminal Ileum,H7_ENTROPION,ENSG00000137714,FDX1,0.0728696653428075,0.126267849575418,1.49829962040639e-6,1.20193942299939e-5,6,6,6,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,2.02624740047722,5.1816568223068e-4,0.0427394384539697,0.8961013237683113,Testis,H7_ENTROPION,ENSG00000137714,FDX1,0.0662853654872485,0.0121699940105644,0.0479374269987001,0.0787393452886539,4,4,4,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,2.06781920189849,4.5278674665673e-4,0.0386570273687587,0.8961013237683113,Whole Blood,H7_ENTROPION,ENSG00000137714,FDX1,0.0964004533122281,0.0873001390093366,5.779590584396971e-15,2.63741881138435e-14,16,16,16,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Entropion and trichiasis of eyelid *,Eye,2.08756684530176,5.7742895133057e-4,0.0368369253528957,0.8961013237683113,Cells EBV-transformed lymphocytes,H7_ENTROPION,ENSG00000137714,FDX1,0.059392928216928,0.0594560280115833,0.00291869740349363,0.011734975473174,11,11,11,ICD10/FinnGen,H7_ENTROPION.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Epiphora *,Eye,-2.37130566300494,-4.9998012685119e-4,0.0177253654227276,0.8961013237683113,Skin Sun Exposed Lower leg,H7_EPIPHORA,ENSG00000143799,PARP1,0.108518962433416,0.0742936669087102,9.104991450509498e-12,3.18941463450545e-11,60,60,60,ICD10/FinnGen,H7_EPIPHORA.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Primary angle-closure glaucoma *,Eye,-2.18761444936037,-4.2020707097087e-4,0.0286976984241868,0.8961013237683113,Skin Sun Exposed Lower leg,H7_GLAUCCLOSEPRIM,ENSG00000143799,PARP1,0.108518962433416,0.0742936669087102,9.104991450509498e-12,3.18941463450545e-11,60,60,60,ICD10/FinnGen,H7_GLAUCCLOSEPRIM.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Primary angle-closure glaucoma *,Eye,2.16242816702149,7.5668832654194e-4,0.0305851884132938,0.8961013237683113,Whole Blood,H7_GLAUCCLOSEPRIM,ENSG00000143799,PARP1,0.0318531304106046,0.0373367094003591,4.66040457385976e-7,1.24760034400751e-6,7,7,7,ICD10/FinnGen,H7_GLAUCCLOSEPRIM.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Disorders of lacrimal system *,Eye,-2.32392495633438,-8.1192187487837e-4,0.0201295164379785,0.8961013237683113,Skin Sun Exposed Lower leg,H7_LACRIMALSYSTEM,ENSG00000143799,PARP1,0.108518962433416,0.0742936669087102,9.104991450509498e-12,3.18941463450545e-11,60,60,60,ICD10/FinnGen,H7_LACRIMALSYSTEM.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Degeneration of macula and posterior pole *,Eye,-2.05157060682365,-6.0777058546395e-4,0.040211411193921,0.8961013237683113,Whole Blood,H7_MACULADEGEN,ENSG00000137714,FDX1,0.0964004533122281,0.0873001390093366,5.779590584396971e-15,2.63741881138435e-14,16,16,16,ICD10/FinnGen,H7_MACULADEGEN.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Retinal breaks without detachment *,Eye,-1.96758480094348,-0.00147706274626619,0.0491158299493183,0.8961013237683113,Heart Atrial Appendage,H7_RETINALBREAK,ENSG00000143799,PARP1,0.0114725105079208,0.0256508835171605,0.00194395460219184,0.0040550018149592,11,11,11,ICD10/FinnGen,H7_RETINALBREAK.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Retinal detachment with retinal break *,Eye,-2.00293947045071,-7.8286436198391e-4,0.0451837858408399,0.8961013237683113,Brain Cerebellar Hemisphere,H7_RETINALDETACHBREAK,ENSG00000143799,PARP1,0.0653969382758903,0.139767776593914,3.46507804648943e-7,1.76623673705635e-6,8,8,8,ICD10/FinnGen,H7_RETINALDETACHBREAK.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Retinal detachment with retinal break *,Eye,2.02002273839056,0.00238404952243516,0.0433810290009351,0.8961013237683113,Brain Substantia nigra,H7_RETINALDETACHBREAK,ENSG00000137714,FDX1,0.00698594593914459,0.0710597063688524,0.0041452564159491,0.0196259743859268,4,4,4,ICD10/FinnGen,H7_RETINALDETACHBREAK.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Retinal detachment with retinal break *,Eye,-2.18115546578234,-8.2572214095605e-4,0.0291719195036757,0.8961013237683113,Brain Cerebellum,H7_RETINALDETACHBREAK,ENSG00000143799,PARP1,0.0666824885099742,0.167010673170223,8.09890585693952e-10,4.752701505256291e-9,12,12,12,ICD10/FinnGen,H7_RETINALDETACHBREAK.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Stenosis and insufficiency of lacrimal passages *,Eye,-2.09367749956937,-5.3458420189297e-4,0.03628871860908,0.8961013237683113,Skin Sun Exposed Lower leg,H7_STENOLACRI,ENSG00000143799,PARP1,0.108518962433416,0.0742936669087102,9.104991450509498e-12,3.18941463450545e-11,60,60,60,ICD10/FinnGen,H7_STENOLACRI.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.11096843119612,2.9989789903847e-4,0.0347750253936294,0.8961013237683113,Liver,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.101043811126933,0.044160469800833,0.00231471155698914,0.00829685257207759,10,10,10,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.22797141629555,4.6210541545539e-4,0.0258824211509446,0.8961013237683113,Adrenal Gland,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0470757622670746,0.0224921436529835,0.0220267995358662,0.0466108431283358,3,3,3,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.11508964714387,3.9945047454441e-4,0.0344223074288491,0.8961013237683113,Brain Hypothalamus,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0577702037616435,0.0292383404000934,0.0257831333533673,0.0701134777881373,8,8,8,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.22662022832855,6.9303409587768e-4,0.0259726658688972,0.8961013237683113,Vagina,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0210206206945808,0.0524253862416687,0.00631432569298128,0.0274087358633481,3,3,3,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,1.99248869494428,2.0961736524629e-4,0.0463174643536157,0.8961013237683113,Adipose Visceral Omentum,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.184665487847347,0.264701175369098,4.70381035352811e-33,8.77403753228036e-32,17,17,17,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.14906702816058,0.00144639468526802,0.0316290869865397,0.8961013237683113,Uterus,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.00457610931560189,0.0584599169363549,0.00577128696117005,0.0246595663090257,3,3,3,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.21801286519064,3.2405974489384e-4,0.026553955236348,0.8961013237683113,Esophagus Gastroesophageal Junction,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0948558176526006,0.146109429608991,6.36674618675151e-13,4.4011327323697e-12,5,5,5,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.11321276196915,3.9942847779864e-4,0.0345825614772608,0.8961013237683113,Brain Caudate basal ganglia,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.057715202017806,0.0573587904898221,7.7007693910809e-4,0.00250987149094041,8,8,8,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.24200363827202,3.7221376283631e-4,0.0249611371644076,0.8961013237683113,Small Intestine Terminal Ileum,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0728696653428075,0.126267849575418,1.49829962040639e-6,1.20193942299939e-5,6,6,6,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.08221386263471,2.5830652873188e-4,0.0373229396014732,0.8961013237683113,Artery Tibial,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.131841341107528,0.30964577123753,8.753180214874399e-49,1.60191378474458e-47,13,13,13,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.11031716219594,3.7410484123105e-4,0.0348310463010794,0.8961013237683113,Pituitary,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0652510535002598,0.0546003451949298,2.8495961451183e-4,9.8756553424449e-4,9,9,9,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.00966732329578,2.1007396069983e-4,0.0444664106214836,0.8961013237683113,Adipose Subcutaneous,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.187566584007245,0.229330876390245,1.2189321173916499e-34,1.4853879260597399e-33,19,19,19,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.13287415234948,2.8839912144068e-4,0.0329350512236684,0.8961013237683113,Heart Left Ventricle,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.111493238485208,0.1799118189298,2.74284900818432e-18,3.01531854563993e-17,5,5,5,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.31062516601908,0.00302499214137574,0.0208535679554173,0.8961013237683113,Brain Hippocampus,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.00121065843165096,0.0279669848611986,0.0317962196277652,0.0863598460931915,2,2,2,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.28866228336,2.4358707357393e-4,0.0220989820495352,0.8961013237683113,Artery Aorta,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.184082325388953,0.202475025837475,1.08944286289863e-20,1.01197923076395e-19,7,7,7,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.15764342693217,3.1077288522038e-4,0.0309555655617485,0.8961013237683113,Prostate,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0973112059833749,0.0188307347008904,0.0415418260306968,0.0875427177738215,5,5,5,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.12254128008865,2.8616643349466e-4,0.0337923100174096,0.8961013237683113,Artery Coronary,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.111357926317952,0.218857705940011,5.56207256284715e-13,9.21792025706805e-12,8,8,8,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.23001060889639,3.5717331241365e-4,0.0257467385838056,0.8961013237683113,Pancreas,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0787593156013449,0.096685711536163,2.91979283492651e-8,1.41582267985387e-7,6,6,6,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.03815929856116,2.4633748400658e-4,0.0415340044586349,0.8961013237683113,Nerve Tibial,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.139007832150548,0.265154745145629,2.33091118698386e-37,2.5414219769103397e-36,16,16,16,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.12687831591183,2.8709316305463e-4,0.0334301949806029,0.8961013237683113,Colon Sigmoid,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.111026362229148,0.148651021657771,1.03555562630657e-12,7.64872788253643e-12,8,8,8,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.07116841595994,2.9326129884626e-4,0.038343060063264,0.8961013237683113,Cells Cultured fibroblasts,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.101582104802473,0.269145777453549,1.24319002445832e-34,1.33838079551714e-33,15,15,15,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,1.98815006236347,2.2484384266776e-4,0.0467950960182663,0.8961013237683113,Breast Mammary Tissue,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.159155014898599,0.166418258524412,2.5988398696895902e-17,2.69653394767744e-16,15,15,15,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.26585966747179,5.836963676642e-4,0.0234599767326966,0.8961013237683113,Minor Salivary Gland,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0306490557735225,0.0738897141686495,9.8150764529435e-4,0.0046359965728117,3,3,3,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.22426616259166,3.9021163927104e-4,0.0261305418926051,0.8961013237683113,Testis,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.0662853654872485,0.0121699940105644,0.0479374269987001,0.0787393452886539,4,4,4,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.0737168025474,2.5372958694159e-4,0.0381056197969099,0.8961013237683113,Esophagus Muscularis,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.1353546356307,0.255889777870194,1.4003669296647398e-31,1.7656571237391498e-30,17,17,17,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
FDX1,CUPROPTOSIS,CUPROPTOSIS,Vitreous haemorrhage *,Eye,2.14545281896483,2.9260933509685e-4,0.0319166598819055,0.8961013237683113,Stomach,H7_VITRHAEMORR,ENSG00000137714,FDX1,0.109101337191831,0.129453805997996,2.45194046755825e-11,2.0429701471431e-10,9,9,9,ICD10/FinnGen,H7_VITRHAEMORR.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.0589356557026,5.6371807445689e-4,0.03950040283736,0.8961013237683113,Testis,H7_XANTHELASMA,ENSG00000167468,GPX4,0.0154119182601876,0.0209362303473907,0.00932149836424658,0.0176384193781641,3,3,3,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.36545976023791,2.0264210231752e-4,0.0180077001065818,0.8961013237683113,Thyroid,H7_XANTHELASMA,ENSG00000167468,GPX4,0.155676557166439,0.158899368439526,2.6612797508165795e-23,1.5906602395309e-22,8,8,8,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.3023112278289,5.4561807974727e-4,0.0213176270959816,0.8961013237683113,Artery Coronary,H7_XANTHELASMA,ENSG00000167468,GPX4,0.0200076855263741,0.0449503153917324,0.00186141387909848,0.00573802887877402,2,2,2,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.27497609127632,2.068354870862e-4,0.0229073641176266,0.8961013237683113,Muscle Skeletal,H7_XANTHELASMA,ENSG00000167468,GPX4,0.137572944362314,0.1389777115528,1.06625822324782e-24,8.53337567847156e-24,10,11,11,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.40042964856152,2.0751797951893e-4,0.0163758382124794,0.8961013237683113,Pancreas,H7_XANTHELASMA,ENSG00000167468,GPX4,0.152120411747757,0.321742890963193,2.29297188938355e-27,5.21026242826987e-26,6,6,6,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
PARP1,PARTHANATOS,PARTHANATOS,Xanthelasma of eyelid *,Eye,2.1511982135003,5.8031906053302e-4,0.0314605579951241,0.8961013237683113,Muscle Skeletal,H7_XANTHELASMA,ENSG00000143799,PARP1,0.0153206109677869,0.0258417797808059,1.77304715855228e-5,4.04528218336194e-5,35,35,35,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.41124422601202,2.5861150273839e-4,0.0158981985698742,0.8961013237683113,Vagina,H7_XANTHELASMA,ENSG00000167468,GPX4,0.0987067811032541,0.168475088887476,4.30171959208445e-7,6.90192064158988e-6,4,4,4,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.40652994440508,2.8901670684536e-4,0.0161048836784149,0.8961013237683113,Brain Anterior cingulate cortex BA24,H7_XANTHELASMA,ENSG00000167468,GPX4,0.0804067249500831,0.140627791430511,2.87156474828219e-6,2.30292594826397e-5,4,4,4,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.31305084130075,2.9418175908205e-4,0.0207198440233728,0.8961013237683113,Cells EBV-transformed lymphocytes,H7_XANTHELASMA,ENSG00000167468,GPX4,0.0699515699045086,0.14748908054025,1.57108884925957e-6,1.45797989753682e-5,4,4,4,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.43064773918256,2.5808480383384e-4,0.0150718599878967,0.8961013237683113,Prostate,H7_XANTHELASMA,ENSG00000167468,GPX4,0.10125256628936,0.215251943814792,3.39482898261183e-13,5.5111744501523894e-12,4,4,4,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.41277095874389,2.0414443071192e-4,0.015831764896034,0.8961013237683113,Esophagus Gastroesophageal Junction,H7_XANTHELASMA,ENSG00000167468,GPX4,0.161191819638267,0.195701074436495,3.02756003178363e-17,3.00739643595695e-16,9,9,9,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.39869918761663,2.4607123418712e-4,0.0164534250378684,0.8961013237683113,Brain Frontal Cortex BA9,H7_XANTHELASMA,ENSG00000167468,GPX4,0.111784966323935,0.175940997604549,7.569362405955511e-9,6.90241159256363e-8,5,5,5,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.38832432506646,3.0257291647069e-4,0.0169253979945472,0.8961013237683113,Brain Amygdala,H7_XANTHELASMA,ENSG00000167468,GPX4,0.072085737956111,0.113006750856746,9.82347320973312e-5,7.6475229252786e-4,4,4,4,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.39966354161669,1.8931814405001e-4,0.0164101475898357,0.8961013237683113,Skin Not Sun Exposed Suprapubic,H7_XANTHELASMA,ENSG00000167468,GPX4,0.185803176116412,0.297924379354149,1.78101399269542e-41,3.326679707784669e-40,25,27,27,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
GPX4,FERROPTOSIS,FERROPTOSIS,Xanthelasma of eyelid *,Eye,2.2114886129429,3.452945927004e-4,0.0270020195515558,0.8961013237683113,Uterus,H7_XANTHELASMA,ENSG00000167468,GPX4,0.0458577250912566,0.142144551265428,1.06225502117338e-5,1.1086254109586e-4,2,2,2,ICD10/FinnGen,H7_XANTHELASMA.gwas.imputed_v3.both_sexes.csv
